unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1628766000000,2021-08-12 11:00:00,AAVE/USDT,405.28000000,406.66000000,396.76000000,397.49000000,4479.80510000,1798174.85088200,5786
1628762400000,2021-08-12 10:00:00,AAVE/USDT,404.24000000,407.04000000,404.24000000,405.34000000,4391.60190000,1781517.04531300,5619
1628758800000,2021-08-12 09:00:00,AAVE/USDT,402.60000000,405.94000000,396.01000000,404.09000000,5406.78380000,2172352.25730600,5996
1628755200000,2021-08-12 08:00:00,AAVE/USDT,402.84000000,404.36000000,399.76000000,402.60000000,6383.27530000,2570704.63250300,5127
1628751600000,2021-08-12 07:00:00,AAVE/USDT,397.34000000,403.08000000,395.96000000,402.65000000,7250.88410000,2903756.87105000,7006
1628748000000,2021-08-12 06:00:00,AAVE/USDT,397.09000000,414.11000000,391.53000000,397.34000000,14368.70370000,5691145.82219200,10915
1628744400000,2021-08-12 05:00:00,AAVE/USDT,408.30000000,408.71000000,392.77000000,397.11000000,13427.72880000,5363564.49504000,24902
1628740800000,2021-08-12 04:00:00,AAVE/USDT,413.92000000,415.87000000,407.00000000,408.00000000,4086.70680000,1678313.46180900,5572
1628737200000,2021-08-12 03:00:00,AAVE/USDT,417.71000000,417.87000000,412.92000000,413.83000000,4208.72820000,1749812.20595800,5463
1628733600000,2021-08-12 02:00:00,AAVE/USDT,411.50000000,417.92000000,410.57000000,417.87000000,8229.97670000,3413576.30843800,16485
1628730000000,2021-08-12 01:00:00,AAVE/USDT,407.06000000,412.22000000,405.02000000,411.34000000,4156.63910000,1702177.85084700,6380
1628726400000,2021-08-12 00:00:00,AAVE/USDT,402.62000000,408.00000000,400.79000000,407.07000000,4500.08650000,1822421.82460900,4727
1628722800000,2021-08-11 23:00:00,AAVE/USDT,402.38000000,405.28000000,400.80000000,402.42000000,4767.94110000,1922287.22016200,4017
1628719200000,2021-08-11 22:00:00,AAVE/USDT,410.00000000,410.00000000,400.00000000,402.35000000,11083.53290000,4475716.53365900,15896
1628715600000,2021-08-11 21:00:00,AAVE/USDT,408.69000000,411.89000000,403.55000000,410.01000000,7869.96970000,3206112.17814800,10837
1628712000000,2021-08-11 20:00:00,AAVE/USDT,413.41000000,414.91000000,408.47000000,408.72000000,5778.43500000,2380049.55473600,3832
1628708400000,2021-08-11 19:00:00,AAVE/USDT,409.93000000,414.36000000,407.35000000,413.42000000,4218.58360000,1732707.66148800,3320
1628704800000,2021-08-11 18:00:00,AAVE/USDT,413.77000000,414.03000000,406.95000000,410.08000000,8248.95150000,3380825.21734800,8677
1628701200000,2021-08-11 17:00:00,AAVE/USDT,411.71000000,415.93000000,410.58000000,413.79000000,2915.01310000,1203766.99891100,2883
1628697600000,2021-08-11 16:00:00,AAVE/USDT,411.91000000,415.74000000,409.30000000,411.71000000,6977.35390000,2884053.09310700,5511
1628694000000,2021-08-11 15:00:00,AAVE/USDT,416.55000000,416.99000000,409.90000000,411.89000000,7297.98170000,3020552.09961500,7283
1628690400000,2021-08-11 14:00:00,AAVE/USDT,419.01000000,420.00000000,415.18000000,416.52000000,8343.57700000,3488109.45357800,8533
1628686800000,2021-08-11 13:00:00,AAVE/USDT,410.93000000,420.00000000,409.81000000,419.01000000,30868.26650000,12838444.70490500,38398
1628683200000,2021-08-11 12:00:00,AAVE/USDT,404.03000000,411.75000000,403.00000000,410.88000000,9431.45410000,3847263.55081900,9567
1628679600000,2021-08-11 11:00:00,AAVE/USDT,405.40000000,408.88000000,404.00000000,404.03000000,6639.49940000,2700408.16210000,4665
1628676000000,2021-08-11 10:00:00,AAVE/USDT,406.21000000,409.39000000,402.50000000,405.47000000,5796.53760000,2352976.11310800,4666
1628672400000,2021-08-11 09:00:00,AAVE/USDT,404.78000000,408.32000000,402.01000000,406.25000000,4506.91980000,1825988.13692200,4175
1628668800000,2021-08-11 08:00:00,AAVE/USDT,406.21000000,408.08000000,401.42000000,404.95000000,4911.21020000,1984459.61216000,5937
1628665200000,2021-08-11 07:00:00,AAVE/USDT,407.59000000,410.96000000,404.33000000,406.37000000,9434.97250000,3853641.90412300,10236
1628661600000,2021-08-11 06:00:00,AAVE/USDT,407.72000000,410.64000000,403.29000000,407.69000000,10351.19480000,4225122.89448900,10065
1628658000000,2021-08-11 05:00:00,AAVE/USDT,400.09000000,410.70000000,400.09000000,407.72000000,19817.66570000,8049024.18304900,39884
1628654400000,2021-08-11 04:00:00,AAVE/USDT,396.17000000,402.01000000,394.88000000,400.08000000,7574.48270000,3022909.17357900,14455
1628650800000,2021-08-11 03:00:00,AAVE/USDT,392.17000000,396.41000000,390.65000000,396.17000000,3594.94300000,1417867.45764900,4368
1628647200000,2021-08-11 02:00:00,AAVE/USDT,397.28000000,399.00000000,390.14000000,392.18000000,4702.83490000,1851573.44883500,7966
1628643600000,2021-08-11 01:00:00,AAVE/USDT,393.23000000,398.91000000,392.01000000,397.28000000,9020.83880000,3572073.45240100,20821
1628640000000,2021-08-11 00:00:00,AAVE/USDT,383.99000000,393.55000000,382.60000000,393.24000000,8362.54640000,3256674.70371500,9015
1628636400000,2021-08-10 23:00:00,AAVE/USDT,385.89000000,388.42000000,382.92000000,384.14000000,3001.93440000,1156352.75341300,3639
1628632800000,2021-08-10 22:00:00,AAVE/USDT,390.27000000,391.75000000,385.39000000,385.95000000,3235.25980000,1255383.80612900,3718
1628629200000,2021-08-10 21:00:00,AAVE/USDT,388.39000000,393.07000000,385.47000000,390.27000000,5122.26590000,1996881.88108800,8965
1628625600000,2021-08-10 20:00:00,AAVE/USDT,384.50000000,389.00000000,383.31000000,388.19000000,6618.24670000,2561777.11417300,5868
1628622000000,2021-08-10 19:00:00,AAVE/USDT,382.36000000,384.80000000,380.64000000,384.48000000,4196.28230000,1607794.05027700,4537
1628618400000,2021-08-10 18:00:00,AAVE/USDT,377.59000000,382.43000000,377.55000000,382.36000000,4223.41280000,1602775.94157200,2819
1628614800000,2021-08-10 17:00:00,AAVE/USDT,375.91000000,381.31000000,374.64000000,377.66000000,4833.57410000,1827839.91948600,4240
1628611200000,2021-08-10 16:00:00,AAVE/USDT,382.96000000,384.99000000,374.01000000,375.91000000,9292.58570000,3506862.94492400,9408
1628607600000,2021-08-10 15:00:00,AAVE/USDT,386.35000000,388.09000000,379.46000000,383.15000000,8790.92590000,3368785.62778900,8766
1628604000000,2021-08-10 14:00:00,AAVE/USDT,391.33000000,391.84000000,383.83000000,386.28000000,8440.12430000,3274685.46015200,14457
1628600400000,2021-08-10 13:00:00,AAVE/USDT,395.46000000,400.00000000,389.27000000,391.22000000,15773.18170000,6231119.02379500,31042
1628596800000,2021-08-10 12:00:00,AAVE/USDT,386.81000000,396.00000000,385.83000000,395.38000000,13514.22050000,5302191.25226800,24489
1628593200000,2021-08-10 11:00:00,AAVE/USDT,384.97000000,390.36000000,382.84000000,387.04000000,8593.91270000,3322528.06130300,7350
1628589600000,2021-08-10 10:00:00,AAVE/USDT,389.25000000,391.18000000,383.65000000,384.97000000,13198.48090000,5116579.53993800,10697
1628586000000,2021-08-10 09:00:00,AAVE/USDT,381.87000000,390.44000000,381.77000000,389.12000000,25379.51590000,9821038.12986700,25338
1628582400000,2021-08-10 08:00:00,AAVE/USDT,378.02000000,381.91000000,377.13000000,381.69000000,4078.28820000,1547769.41405400,6794
1628578800000,2021-08-10 07:00:00,AAVE/USDT,378.08000000,378.80000000,374.08000000,377.86000000,3727.42030000,1400520.13001000,3309
1628575200000,2021-08-10 06:00:00,AAVE/USDT,377.20000000,378.49000000,373.96000000,378.09000000,2688.77890000,1011059.85989100,2712
1628571600000,2021-08-10 05:00:00,AAVE/USDT,371.34000000,378.26000000,370.54000000,377.19000000,3928.30850000,1477558.68111200,4183
1628568000000,2021-08-10 04:00:00,AAVE/USDT,372.79000000,375.34000000,371.27000000,371.49000000,1981.62460000,739824.54130900,1723
1628564400000,2021-08-10 03:00:00,AAVE/USDT,374.42000000,375.54000000,372.66000000,373.10000000,6206.39170000,2324128.20283400,3421
1628560800000,2021-08-10 02:00:00,AAVE/USDT,371.93000000,374.53000000,369.89000000,374.48000000,3981.45780000,1484188.13914500,4136
1628557200000,2021-08-10 01:00:00,AAVE/USDT,370.84000000,373.11000000,367.99000000,372.24000000,2084.07260000,771590.75710500,3590
1628553600000,2021-08-10 00:00:00,AAVE/USDT,374.02000000,378.24000000,367.86000000,370.84000000,5475.48510000,2044647.84953000,7318
1628550000000,2021-08-09 23:00:00,AAVE/USDT,375.80000000,377.41000000,371.85000000,374.01000000,4163.56220000,1559806.24954000,4703
1628546400000,2021-08-09 22:00:00,AAVE/USDT,371.81000000,376.82000000,370.55000000,375.80000000,3347.45500000,1251321.21574100,5453
1628542800000,2021-08-09 21:00:00,AAVE/USDT,370.48000000,373.20000000,367.05000000,371.80000000,7246.54440000,2679979.35006300,11929
1628539200000,2021-08-09 20:00:00,AAVE/USDT,379.27000000,381.61000000,369.45000000,370.48000000,8185.56420000,3069910.55205500,12439
1628535600000,2021-08-09 19:00:00,AAVE/USDT,380.49000000,384.86000000,377.86000000,379.10000000,3180.27220000,1213775.56951500,4176
1628532000000,2021-08-09 18:00:00,AAVE/USDT,378.80000000,384.11000000,378.78000000,380.64000000,5778.04190000,2204290.83220200,3453
1628528400000,2021-08-09 17:00:00,AAVE/USDT,382.48000000,383.86000000,378.45000000,378.80000000,4824.59050000,1835844.20811800,2754
1628524800000,2021-08-09 16:00:00,AAVE/USDT,383.32000000,384.54000000,378.12000000,382.37000000,6119.85870000,2332899.99448800,6547
1628521200000,2021-08-09 15:00:00,AAVE/USDT,376.38000000,383.80000000,376.38000000,383.20000000,8382.46640000,3193385.29310700,10807
1628517600000,2021-08-09 14:00:00,AAVE/USDT,374.00000000,379.98000000,373.78000000,376.36000000,6706.68170000,2532451.76763100,5264
1628514000000,2021-08-09 13:00:00,AAVE/USDT,377.77000000,379.70000000,372.12000000,373.87000000,4894.53940000,1841491.30527000,4365
1628510400000,2021-08-09 12:00:00,AAVE/USDT,378.25000000,379.00000000,373.88000000,377.79000000,5542.71300000,2082893.13002400,5775
1628506800000,2021-08-09 11:00:00,AAVE/USDT,376.17000000,380.68000000,376.07000000,378.22000000,9326.21630000,3526854.01872500,13295
1628503200000,2021-08-09 10:00:00,AAVE/USDT,369.41000000,376.98000000,369.25000000,376.11000000,11750.66200000,4382060.20052100,17578
1628499600000,2021-08-09 09:00:00,AAVE/USDT,359.50000000,370.38000000,358.45000000,369.30000000,10666.15110000,3904120.73760900,10447
1628496000000,2021-08-09 08:00:00,AAVE/USDT,358.96000000,361.15000000,357.48000000,359.41000000,4279.63660000,1537438.32857700,3281
1628492400000,2021-08-09 07:00:00,AAVE/USDT,353.78000000,359.29000000,353.51000000,358.98000000,5400.89700000,1925013.37095000,3963
1628488800000,2021-08-09 06:00:00,AAVE/USDT,355.30000000,356.49000000,350.10000000,353.71000000,4642.46140000,1639931.93212700,3812
1628485200000,2021-08-09 05:00:00,AAVE/USDT,356.68000000,358.18000000,353.59000000,355.25000000,2326.80440000,828953.85289700,2062
1628481600000,2021-08-09 04:00:00,AAVE/USDT,356.50000000,357.66000000,353.27000000,357.08000000,3043.32650000,1082588.76958900,2342
1628478000000,2021-08-09 03:00:00,AAVE/USDT,354.96000000,357.02000000,353.07000000,356.53000000,3525.05370000,1251080.63584200,2447
1628474400000,2021-08-09 02:00:00,AAVE/USDT,351.29000000,355.22000000,350.53000000,355.21000000,3021.90450000,1066226.24202500,2444
1628470800000,2021-08-09 01:00:00,AAVE/USDT,350.97000000,354.18000000,347.36000000,351.36000000,7036.51530000,2471318.87146200,6179
1628467200000,2021-08-09 00:00:00,AAVE/USDT,360.82000000,363.55000000,350.44000000,350.95000000,7939.04290000,2814525.17097000,7199
1628463600000,2021-08-08 23:00:00,AAVE/USDT,365.59000000,368.11000000,359.98000000,360.72000000,4870.70970000,1769866.89082900,3287
1628460000000,2021-08-08 22:00:00,AAVE/USDT,364.15000000,367.48000000,363.14000000,365.49000000,4200.22650000,1535281.18349700,3702
1628456400000,2021-08-08 21:00:00,AAVE/USDT,358.33000000,364.25000000,357.29000000,364.25000000,3064.34510000,1106630.81923200,3267
1628452800000,2021-08-08 20:00:00,AAVE/USDT,358.56000000,362.23000000,354.82000000,358.26000000,4999.95910000,1792550.97783400,3813
1628449200000,2021-08-08 19:00:00,AAVE/USDT,355.35000000,359.78000000,352.00000000,358.75000000,5021.45730000,1787387.04376000,5354
1628445600000,2021-08-08 18:00:00,AAVE/USDT,357.84000000,359.56000000,354.12000000,355.69000000,3859.89100000,1379382.05866300,3419
1628442000000,2021-08-08 17:00:00,AAVE/USDT,359.90000000,360.99000000,355.01000000,357.97000000,6548.26540000,2345191.16746200,6389
1628438400000,2021-08-08 16:00:00,AAVE/USDT,363.73000000,367.21000000,359.42000000,359.87000000,6001.35080000,2173576.58149200,5713
1628434800000,2021-08-08 15:00:00,AAVE/USDT,363.93000000,367.30000000,361.80000000,363.81000000,7480.77170000,2727568.85254200,8958
1628431200000,2021-08-08 14:00:00,AAVE/USDT,377.07000000,377.73000000,363.48000000,364.14000000,11803.08530000,4351395.37028000,15280
1628427600000,2021-08-08 13:00:00,AAVE/USDT,379.39000000,380.52000000,375.19000000,376.82000000,2263.18960000,855115.88321800,2179
1628424000000,2021-08-08 12:00:00,AAVE/USDT,373.26000000,380.25000000,372.85000000,379.28000000,3059.62890000,1156022.26428700,3044
1628420400000,2021-08-08 11:00:00,AAVE/USDT,374.51000000,376.94000000,372.64000000,373.55000000,3681.50080000,1379371.22193400,2891
1628416800000,2021-08-08 10:00:00,AAVE/USDT,379.15000000,380.37000000,372.32000000,374.59000000,4558.84650000,1711861.02446300,5923
1628413200000,2021-08-08 09:00:00,AAVE/USDT,377.30000000,381.62000000,376.95000000,379.05000000,2683.22130000,1018940.50305500,2369
1628409600000,2021-08-08 08:00:00,AAVE/USDT,380.32000000,383.27000000,376.73000000,377.24000000,3419.83140000,1299712.37588900,3289
1628406000000,2021-08-08 07:00:00,AAVE/USDT,384.09000000,386.27000000,379.59000000,380.52000000,6339.28210000,2431413.11209600,3899
1628402400000,2021-08-08 06:00:00,AAVE/USDT,379.19000000,386.60000000,379.19000000,384.09000000,8322.02130000,3190932.50851600,9550
1628398800000,2021-08-08 05:00:00,AAVE/USDT,376.17000000,382.26000000,374.06000000,379.21000000,4245.03250000,1606388.24628300,3386
1628395200000,2021-08-08 04:00:00,AAVE/USDT,377.56000000,378.86000000,374.30000000,375.99000000,2341.40800000,881183.21422700,2128
1628391600000,2021-08-08 03:00:00,AAVE/USDT,373.03000000,378.12000000,372.28000000,377.49000000,3066.20900000,1153631.66298700,2520
1628388000000,2021-08-08 02:00:00,AAVE/USDT,375.50000000,376.68000000,370.81000000,373.05000000,6461.40600000,2411192.97977400,5675
1628384400000,2021-08-08 01:00:00,AAVE/USDT,384.17000000,384.49000000,373.33000000,375.37000000,6462.19150000,2438052.72571300,9311
1628380800000,2021-08-08 00:00:00,AAVE/USDT,385.12000000,389.45000000,381.19000000,384.09000000,8250.57620000,3178542.54270000,10115
1628377200000,2021-08-07 23:00:00,AAVE/USDT,376.04000000,386.78000000,375.92000000,385.07000000,8676.89830000,3318945.72230600,8604
1628373600000,2021-08-07 22:00:00,AAVE/USDT,375.16000000,379.51000000,373.88000000,375.91000000,3289.68680000,1239910.63915900,2868
1628370000000,2021-08-07 21:00:00,AAVE/USDT,377.09000000,381.20000000,374.23000000,375.16000000,4801.19370000,1818502.53336700,3831
1628366400000,2021-08-07 20:00:00,AAVE/USDT,377.89000000,379.27000000,374.60000000,377.09000000,5344.75480000,2013786.67100200,2820
1628362800000,2021-08-07 19:00:00,AAVE/USDT,375.25000000,379.23000000,372.96000000,377.83000000,3876.12490000,1457456.12627500,2693
1628359200000,2021-08-07 18:00:00,AAVE/USDT,373.95000000,377.58000000,372.04000000,375.32000000,3028.42170000,1135893.44734500,2784
1628355600000,2021-08-07 17:00:00,AAVE/USDT,380.27000000,380.64000000,371.56000000,374.20000000,7642.66190000,2866609.64017000,6111
1628352000000,2021-08-07 16:00:00,AAVE/USDT,382.81000000,383.45000000,370.60000000,380.34000000,13339.39790000,5030463.28060100,15200
1628348400000,2021-08-07 15:00:00,AAVE/USDT,382.74000000,386.97000000,380.61000000,382.77000000,3965.98560000,1525015.49606500,3861
1628344800000,2021-08-07 14:00:00,AAVE/USDT,381.34000000,385.43000000,380.79000000,382.81000000,7556.14170000,2894020.59177600,5464
1628341200000,2021-08-07 13:00:00,AAVE/USDT,387.50000000,389.78000000,380.22000000,381.33000000,15691.90220000,6051626.75524300,13174
1628337600000,2021-08-07 12:00:00,AAVE/USDT,393.12000000,400.02000000,381.86000000,387.70000000,27007.05560000,10620724.54265400,54344
1628334000000,2021-08-07 11:00:00,AAVE/USDT,389.92000000,393.45000000,386.80000000,393.18000000,4811.71380000,1875465.56488300,5446
1628330400000,2021-08-07 10:00:00,AAVE/USDT,389.23000000,394.00000000,387.88000000,389.92000000,12478.23140000,4876087.48952900,32955
1628326800000,2021-08-07 09:00:00,AAVE/USDT,378.22000000,389.54000000,376.72000000,389.23000000,18975.52490000,7289872.12503500,42724
1628323200000,2021-08-07 08:00:00,AAVE/USDT,376.10000000,378.31000000,374.15000000,378.10000000,3090.95050000,1161903.03483800,2798
1628319600000,2021-08-07 07:00:00,AAVE/USDT,375.74000000,378.50000000,375.16000000,376.04000000,6729.09980000,2532438.72322300,2875
1628316000000,2021-08-07 06:00:00,AAVE/USDT,378.42000000,379.50000000,373.49000000,375.82000000,5587.65330000,2100129.70959400,6586
1628312400000,2021-08-07 05:00:00,AAVE/USDT,376.29000000,381.42000000,376.19000000,378.64000000,6337.61050000,2405169.97054100,7128
1628308800000,2021-08-07 04:00:00,AAVE/USDT,376.70000000,380.67000000,375.70000000,376.21000000,8344.85300000,3159005.55554900,17572
1628305200000,2021-08-07 03:00:00,AAVE/USDT,376.09000000,377.75000000,372.82000000,376.46000000,4947.05890000,1857718.12491900,5820
1628301600000,2021-08-07 02:00:00,AAVE/USDT,372.26000000,376.22000000,371.02000000,376.09000000,6031.91880000,2254057.12158200,7371
1628298000000,2021-08-07 01:00:00,AAVE/USDT,372.65000000,374.41000000,370.53000000,372.26000000,7985.20980000,2975333.85244700,8218
1628294400000,2021-08-07 00:00:00,AAVE/USDT,369.76000000,372.92000000,365.10000000,372.66000000,11671.58180000,4299842.08704700,17816
1628290800000,2021-08-06 23:00:00,AAVE/USDT,371.46000000,371.57000000,368.42000000,369.60000000,1933.52010000,715542.84492700,2893
1628287200000,2021-08-06 22:00:00,AAVE/USDT,368.49000000,371.68000000,368.49000000,371.50000000,3424.36090000,1267371.85949300,2912
1628283600000,2021-08-06 21:00:00,AAVE/USDT,371.21000000,372.32000000,368.16000000,368.49000000,3132.64380000,1159922.24770400,4381
1628280000000,2021-08-06 20:00:00,AAVE/USDT,373.52000000,374.61000000,369.11000000,371.21000000,5196.53740000,1932854.37179000,6461
1628276400000,2021-08-06 19:00:00,AAVE/USDT,377.18000000,377.80000000,370.30000000,373.41000000,7894.11750000,2955418.46302500,7610
1628272800000,2021-08-06 18:00:00,AAVE/USDT,376.54000000,379.48000000,374.43000000,377.21000000,10181.07730000,3836639.40651000,14836
1628269200000,2021-08-06 17:00:00,AAVE/USDT,371.91000000,377.47000000,371.91000000,376.54000000,12301.39140000,4608186.22097400,11945
1628265600000,2021-08-06 16:00:00,AAVE/USDT,370.73000000,375.26000000,370.64000000,371.77000000,15252.06910000,5692685.46709500,19360
1628262000000,2021-08-06 15:00:00,AAVE/USDT,368.17000000,371.65000000,366.99000000,370.60000000,10638.83700000,3925248.98138500,8247
1628258400000,2021-08-06 14:00:00,AAVE/USDT,368.09000000,370.36000000,366.62000000,368.14000000,8197.74580000,3021113.01690500,5927
1628254800000,2021-08-06 13:00:00,AAVE/USDT,366.16000000,369.01000000,365.33000000,367.95000000,4194.93590000,1542545.10168100,2958
1628251200000,2021-08-06 12:00:00,AAVE/USDT,361.52000000,369.49000000,358.24000000,366.17000000,7862.43650000,2874777.17634100,8128
1628247600000,2021-08-06 11:00:00,AAVE/USDT,364.42000000,364.93000000,361.00000000,361.61000000,2831.75010000,1027796.27769900,2391
1628244000000,2021-08-06 10:00:00,AAVE/USDT,364.85000000,366.13000000,362.26000000,364.47000000,4254.04670000,1550618.96504600,3422
1628240400000,2021-08-06 09:00:00,AAVE/USDT,362.77000000,366.99000000,361.10000000,364.84000000,11370.27150000,4145155.84550500,5844
1628236800000,2021-08-06 08:00:00,AAVE/USDT,360.87000000,363.34000000,358.57000000,362.62000000,8757.55080000,3161053.26679800,5188
1628233200000,2021-08-06 07:00:00,AAVE/USDT,363.95000000,364.36000000,360.10000000,360.89000000,5858.50980000,2120207.50338900,4093
1628229600000,2021-08-06 06:00:00,AAVE/USDT,364.58000000,367.36000000,362.12000000,363.85000000,8320.79150000,3039281.18175700,5727
1628226000000,2021-08-06 05:00:00,AAVE/USDT,361.09000000,365.14000000,360.46000000,364.58000000,4565.91540000,1656400.82180500,3272
1628222400000,2021-08-06 04:00:00,AAVE/USDT,360.70000000,363.10000000,356.95000000,361.17000000,6799.68210000,2449024.74081700,6511
1628218800000,2021-08-06 03:00:00,AAVE/USDT,363.98000000,365.37000000,359.14000000,360.90000000,9351.76740000,3393086.06114100,7728
1628215200000,2021-08-06 02:00:00,AAVE/USDT,370.41000000,370.41000000,363.54000000,363.98000000,6170.98450000,2262584.38131800,5631
1628211600000,2021-08-06 01:00:00,AAVE/USDT,365.99000000,370.76000000,365.40000000,370.65000000,7331.06570000,2697282.97613200,5416
1628208000000,2021-08-06 00:00:00,AAVE/USDT,372.97000000,374.73000000,364.41000000,365.99000000,9780.37510000,3612180.83677800,12425
1628204400000,2021-08-05 23:00:00,AAVE/USDT,370.41000000,376.51000000,369.84000000,372.78000000,7390.23510000,2764160.99503100,5832
1628200800000,2021-08-05 22:00:00,AAVE/USDT,373.14000000,374.48000000,369.47000000,370.24000000,3664.30930000,1363146.99484900,3165
1628197200000,2021-08-05 21:00:00,AAVE/USDT,369.94000000,373.81000000,367.00000000,373.25000000,4520.88260000,1674086.59851100,6924
1628193600000,2021-08-05 20:00:00,AAVE/USDT,368.90000000,371.82000000,368.30000000,369.91000000,4939.40000000,1828014.39681900,4014
1628190000000,2021-08-05 19:00:00,AAVE/USDT,372.92000000,374.97000000,368.30000000,368.90000000,7303.30570000,2716055.19740200,5800
1628186400000,2021-08-05 18:00:00,AAVE/USDT,373.78000000,375.84000000,367.92000000,372.92000000,9770.99200000,3632450.40961400,8643
1628182800000,2021-08-05 17:00:00,AAVE/USDT,373.09000000,375.55000000,368.95000000,373.64000000,20567.02290000,7675337.97341700,11440
1628179200000,2021-08-05 16:00:00,AAVE/USDT,369.57000000,374.33000000,368.08000000,373.03000000,11247.95430000,4181975.69276200,7588
1628175600000,2021-08-05 15:00:00,AAVE/USDT,377.46000000,377.66000000,367.51000000,369.62000000,17113.32050000,6378817.93697900,20527
1628172000000,2021-08-05 14:00:00,AAVE/USDT,362.57000000,383.00000000,360.42000000,377.48000000,49289.84300000,18479850.36696100,88572
1628168400000,2021-08-05 13:00:00,AAVE/USDT,353.16000000,363.10000000,352.28000000,362.58000000,20105.63940000,7185023.05564600,25579
1628164800000,2021-08-05 12:00:00,AAVE/USDT,358.01000000,361.56000000,344.61000000,352.87000000,25017.35500000,8822786.94880500,30585
1628161200000,2021-08-05 11:00:00,AAVE/USDT,351.22000000,359.21000000,349.00000000,358.18000000,19098.07920000,6798836.73173900,19119
1628157600000,2021-08-05 10:00:00,AAVE/USDT,349.78000000,355.00000000,347.15000000,351.30000000,14121.01310000,4962834.08036200,10684
1628154000000,2021-08-05 09:00:00,AAVE/USDT,353.86000000,355.72000000,344.10000000,349.84000000,21391.76610000,7469508.92045800,22901
1628150400000,2021-08-05 08:00:00,AAVE/USDT,359.89000000,363.00000000,353.17000000,353.95000000,13711.54730000,4913628.95772300,15469
1628146800000,2021-08-05 07:00:00,AAVE/USDT,354.77000000,363.13000000,353.21000000,359.96000000,23855.38830000,8558385.89630500,29657
1628143200000,2021-08-05 06:00:00,AAVE/USDT,355.80000000,355.93000000,352.12000000,354.87000000,6931.66180000,2451627.73971000,4456
1628139600000,2021-08-05 05:00:00,AAVE/USDT,355.57000000,356.25000000,350.73000000,355.80000000,8263.81880000,2921725.97621600,10706
1628136000000,2021-08-05 04:00:00,AAVE/USDT,357.69000000,359.66000000,353.54000000,355.47000000,9034.56240000,3218040.83297900,10754
1628132400000,2021-08-05 03:00:00,AAVE/USDT,353.17000000,360.01000000,351.97000000,357.68000000,22391.00150000,7976085.73556500,34429
1628128800000,2021-08-05 02:00:00,AAVE/USDT,347.96000000,354.20000000,346.71000000,353.26000000,23132.45700000,8102495.16493600,33356
1628125200000,2021-08-05 01:00:00,AAVE/USDT,340.33000000,348.60000000,338.52000000,347.97000000,21134.23080000,7272484.55340200,28564
1628121600000,2021-08-05 00:00:00,AAVE/USDT,339.01000000,345.00000000,336.87000000,340.33000000,17293.54210000,5917269.94978700,20891
1628118000000,2021-08-04 23:00:00,AAVE/USDT,337.71000000,341.86000000,335.01000000,339.02000000,6199.58220000,2100348.59158800,6495
1628114400000,2021-08-04 22:00:00,AAVE/USDT,336.54000000,343.00000000,335.31000000,337.86000000,12598.86660000,4277683.10851100,28029
1628110800000,2021-08-04 21:00:00,AAVE/USDT,335.59000000,337.58000000,334.88000000,336.48000000,6234.97220000,2097709.40713100,12838
1628107200000,2021-08-04 20:00:00,AAVE/USDT,332.77000000,335.93000000,331.84000000,335.48000000,5240.03810000,1751985.62877200,5599
1628103600000,2021-08-04 19:00:00,AAVE/USDT,331.21000000,333.69000000,330.26000000,332.73000000,4064.27560000,1349978.21828900,2993
1628100000000,2021-08-04 18:00:00,AAVE/USDT,330.69000000,333.20000000,329.88000000,331.18000000,6050.85690000,2003595.18029300,3717
1628096400000,2021-08-04 17:00:00,AAVE/USDT,333.82000000,334.24000000,329.35000000,330.52000000,6559.97690000,2177009.09494300,5684
1628092800000,2021-08-04 16:00:00,AAVE/USDT,329.11000000,335.30000000,327.92000000,333.82000000,13906.15800000,4626254.38254300,13814
1628089200000,2021-08-04 15:00:00,AAVE/USDT,324.37000000,333.00000000,324.28000000,328.97000000,15975.92370000,5258183.57054900,26338
1628085600000,2021-08-04 14:00:00,AAVE/USDT,320.67000000,324.94000000,320.37000000,324.25000000,9169.35490000,2961479.89849600,9222
1628082000000,2021-08-04 13:00:00,AAVE/USDT,318.94000000,323.08000000,315.47000000,320.60000000,17945.51250000,5746640.33611400,17591
1628078400000,2021-08-04 12:00:00,AAVE/USDT,310.22000000,319.07000000,310.00000000,318.99000000,15165.52710000,4784358.59531200,12598
1628074800000,2021-08-04 11:00:00,AAVE/USDT,308.10000000,312.29000000,307.79000000,310.26000000,9738.05750000,3018603.27863900,5693
1628071200000,2021-08-04 10:00:00,AAVE/USDT,304.78000000,308.33000000,303.47000000,307.92000000,3664.28220000,1122431.55872000,2489
1628067600000,2021-08-04 09:00:00,AAVE/USDT,303.08000000,305.20000000,300.98000000,304.94000000,3895.94480000,1179452.09187700,2538
1628064000000,2021-08-04 08:00:00,AAVE/USDT,303.91000000,305.62000000,300.26000000,303.05000000,4281.24630000,1295957.57430100,3438
1628060400000,2021-08-04 07:00:00,AAVE/USDT,305.38000000,306.30000000,302.40000000,303.84000000,3961.19960000,1202980.94301300,2660
1628056800000,2021-08-04 06:00:00,AAVE/USDT,306.82000000,308.53000000,305.00000000,305.25000000,2171.74620000,665434.15822100,1695
1628053200000,2021-08-04 05:00:00,AAVE/USDT,306.48000000,310.15000000,306.46000000,307.16000000,2379.00010000,734021.81803800,2031
